order_id,item_id,menu_item_id,restaurant_id,quantity,unit_price,item_discount,line_total
ORD202501013610,ITEM001,MENU00519_9101,REST00519,3,48.71,0,146.13
ORD202501013610,ITEM002,MENU00519_0345,REST00519,3,23.81,0,71.43
ORD202501013610,ITEM003,MENU00519_8830,REST00519,2,27.38,0,54.76
ORD202501016587,ITEM001,MENU14293_9788,REST14293,1,50.5,0,50.5
ORD202501016587,ITEM002,MENU14293_4711,REST14293,3,59.73,0,179.2
ORD202501016587,ITEM003,MENU14293_6831,REST14293,2,54.23,0,108.46
ORD202501022606,ITEM001,MENU19921_7489,REST19921,3,115.42,62.42,283.85
ORD202501022606,ITEM002,MENU19921_3217,REST19921,1,83.08,14.97,68.11
ORD202501014478,ITEM001,MENU07143_3187,REST07143,2,112.1,0,224.21
ORD202501010422,ITEM001,MENU00826_2418,REST00826,2,100.5,0,201
ORD202501010422,ITEM002,MENU00826_1457,REST00826,1,138.9,0,138.9
ORD202501011478,ITEM001,MENU07077_2164,REST07077,3,92.2,20.55,256.04
ORD202501017551,ITEM001,MENU12839_7157,REST12839,3,63,0,189
ORD202501017551,ITEM002,MENU12839_2307,REST12839,3,134.46,0,403.38
ORD202501007875,ITEM001,MENU19314_0964,REST19314,2,103.02,0,206.05
ORD202501007875,ITEM002,MENU19314_8632,REST19314,1,83.07,0,83.07
ORD202501007875,ITEM003,MENU19314_8004,REST19314,1,128.08,0,128.08
ORD202501003849,ITEM001,MENU02049_9995,REST02049,1,81.94,0,81.94
ORD202501003849,ITEM002,MENU02049_9786,REST02049,1,207.49,0,207.49
ORD202501003310,ITEM001,MENU17635_2555,REST17635,1,89.07,18.36,70.71
ORD202501003310,ITEM002,MENU17635_2679,REST17635,3,98.24,60.74,233.98
ORD202501003310,ITEM003,MENU17635_5240,REST17635,1,168.44,34.72,133.72
ORD202501016718,ITEM001,MENU02418_4076,REST02418,3,74.62,12.39,211.47
ORD202501016718,ITEM002,MENU02418_9763,REST02418,3,45.32,7.53,128.43
ORD202501011859,ITEM001,MENU02648_8278,REST02648,1,33.19,7.12,26.07
ORD202501011859,ITEM002,MENU02648_2916,REST02648,3,38.72,24.9,91.26
ORD202501011859,ITEM003,MENU02648_2101,REST02648,3,44.73,28.78,105.41
ORD202501010402,ITEM001,MENU01239_6391,REST01239,2,293.6,0,587.21
ORD202501017445,ITEM001,MENU08861_1650,REST08861,2,50.26,0,100.52
ORD202501017445,ITEM002,MENU08861_6381,REST08861,1,75.7,0,75.7
ORD202501017445,ITEM003,MENU08861_8632,REST08861,2,129.84,0,259.67
ORD202501023255,ITEM001,MENU08146_9547,REST08146,2,47.51,10.49,84.53
ORD202501023255,ITEM002,MENU08146_3065,REST08146,3,42.32,14.01,112.94
ORD202501001667,ITEM001,MENU03124_7903,REST03124,2,63.44,28.98,97.9
ORD202501001667,ITEM002,MENU03124_3829,REST03124,3,70.52,48.32,163.25
ORD202501000337,ITEM001,MENU18956_8651,REST18956,2,32.58,14.68,50.48
ORD202501000337,ITEM002,MENU18956_7594,REST18956,3,24.61,16.64,57.18
ORD202501000337,ITEM003,MENU18956_4672,REST18956,2,16.08,7.24,24.92
ORD202501011337,ITEM001,MENU01835_7224,REST01835,3,31.06,21.41,71.78
ORD202501011337,ITEM002,MENU01835_2818,REST01835,3,23.52,16.21,54.35
ORD202501011337,ITEM003,MENU01835_1602,REST01835,3,9.61,6.63,22.2
ORD202501011703,ITEM001,MENU12131_6559,REST12131,3,33.91,0,101.73
ORD202501011703,ITEM002,MENU12131_9749,REST12131,2,42.6,0,85.2
ORD202501011703,ITEM003,MENU12131_5413,REST12131,1,30.87,0,30.87
ORD202501009299,ITEM001,MENU11731_0203,REST11731,1,121.7,0,121.7
ORD202501009299,ITEM002,MENU11731_1702,REST11731,1,243.38,0,243.38
ORD202501003655,ITEM001,MENU03243_3957,REST03243,2,131.94,39.45,224.42
ORD202501003655,ITEM002,MENU03243_7844,REST03243,1,123.37,18.45,104.92
ORD202501001273,ITEM001,MENU01836_1893,REST01836,1,108.53,8.71,99.82
ORD202501001273,ITEM002,MENU01836_9627,REST01836,2,85.1,13.67,156.52
ORD202501008805,ITEM001,MENU12129_1432,REST12129,1,50.65,0,50.65
ORD202501008805,ITEM002,MENU12129_3497,REST12129,3,42.45,0,127.34
ORD202501008805,ITEM003,MENU12129_3962,REST12129,2,36.32,0,72.64
ORD202501013160,ITEM001,MENU05906_2987,REST05906,3,42.82,0,128.45
ORD202501023180,ITEM001,MENU02199_0918,REST02199,2,132.52,0,265.03
ORD202501023180,ITEM002,MENU02199_9569,REST02199,1,95.13,0,95.13
ORD202501001191,ITEM001,MENU11262_9022,REST11262,1,182.51,33.2,149.31
ORD202501001191,ITEM002,MENU11262_2307,REST11262,1,81.49,14.82,66.67
ORD202501022710,ITEM001,MENU02422_3858,REST02422,3,133.7,85.75,315.34
ORD202501017755,ITEM001,MENU03825_6362,REST03825,2,64.58,28.59,100.56
ORD202501017755,ITEM002,MENU03825_7578,REST03825,1,59.55,13.18,46.37
ORD202501018743,ITEM001,MENU11258_5775,REST11258,2,150.1,0,300.19
ORD202501018743,ITEM002,MENU11258_3662,REST11258,3,63.44,0,190.32
ORD202501002878,ITEM001,MENU07695_0198,REST07695,3,57.99,0,173.97
ORD202501002878,ITEM002,MENU07695_0113,REST07695,2,97.44,0,194.87
ORD202501002878,ITEM003,MENU07695_7375,REST07695,1,79.17,0,79.17
ORD202501010305,ITEM001,MENU00312_2357,REST00312,1,154.08,32.13,121.95
ORD202501010305,ITEM002,MENU00312_4910,REST00312,1,279.1,58.19,220.91
ORD202501014549,ITEM001,MENU14007_7714,REST14007,1,428.38,0,428.38
ORD202501023090,ITEM001,MENU12715_9508,REST12715,2,211.58,99.78,323.37
ORD202501003579,ITEM001,MENU07632_9870,REST07632,1,31.29,4.64,26.65
ORD202501003579,ITEM002,MENU07632_7586,REST07632,2,57.46,17.04,97.89
ORD202501003579,ITEM003,MENU07632_2304,REST07632,1,25.58,3.79,21.79
ORD202501003579,ITEM004,MENU07632_7227,REST07632,2,18.22,5.41,31.03
ORD202501003579,ITEM005,MENU07632_9198,REST07632,3,28.98,12.9,74.04
ORD202501011349,ITEM001,MENU19615_6105,REST19615,3,62.4,0,187.19
ORD202501011349,ITEM002,MENU19615_6801,REST19615,1,68.62,0,68.62
ORD202501023121,ITEM001,MENU09425_1802,REST09425,3,44.09,0,132.26
ORD202501018235,ITEM001,MENU08572_1532,REST08572,3,56.19,0,168.57
ORD202501018235,ITEM002,MENU08572_1830,REST08572,1,64.04,0,64.04
ORD202501003302,ITEM001,MENU09152_2912,REST09152,3,96.49,0,289.46
ORD202501003302,ITEM002,MENU09152_8861,REST09152,3,87.14,0,261.42
ORD202501002531,ITEM001,MENU06115_5290,REST06115,3,73.29,36.59,183.28
ORD202501008124,ITEM001,MENU11619_3214,REST11619,1,352.75,0,352.75
ORD202501017991,ITEM001,MENU15263_1366,REST15263,3,53.35,28.03,132.02
ORD202501017991,ITEM002,MENU15263_2957,REST15263,2,80.29,28.12,132.45
ORD202501017991,ITEM003,MENU15263_0688,REST15263,2,49.69,17.4,81.98
ORD202501013829,ITEM001,MENU19370_7186,REST19370,1,105.55,0,105.55
ORD202501013829,ITEM002,MENU19370_7171,REST19370,3,91.35,0,274.06
ORD202501001174,ITEM001,MENU19756_7647,REST19756,2,115.5,18.57,212.44
ORD202501001174,ITEM002,MENU19756_3604,REST19756,3,60.87,14.69,167.92
ORD202501023084,ITEM001,MENU08146_4523,REST08146,3,36.13,0,108.39
ORD202501023084,ITEM002,MENU08146_1997,REST08146,1,39.8,0,39.8
ORD202501023084,ITEM003,MENU08146_1091,REST08146,3,25.79,0,77.37
ORD202501023084,ITEM004,MENU08146_8378,REST08146,3,20.65,0,61.95
ORD202501023084,ITEM005,MENU08146_1625,REST08146,1,49.83,0,49.83
ORD202501013991,ITEM001,MENU14990_5153,REST14990,3,103.09,0,309.26
ORD202501013991,ITEM002,MENU14990_7945,REST14990,1,115.62,0,115.62
ORD202501008816,ITEM001,MENU12673_2380,REST12673,2,44.44,0,88.88
ORD202501008816,ITEM002,MENU12673_2147,REST12673,2,69.57,0,139.13
ORD202501008816,ITEM003,MENU12673_0620,REST12673,1,68.49,0,68.49
ORD202501016172,ITEM001,MENU13890_9989,REST13890,3,55.06,0,165.17
ORD202501016172,ITEM002,MENU13890_3940,REST13890,2,30.92,0,61.84
ORD202501004254,ITEM001,MENU19333_0361,REST19333,3,54.44,0,163.31
ORD202501013557,ITEM001,MENU12912_5129,REST12912,2,178.21,0,356.42
ORD202501000734,ITEM001,MENU03624_1579,REST03624,3,48.21,31.25,113.37
ORD202501000734,ITEM002,MENU03624_0821,REST03624,2,53.25,23.02,83.48
ORD202501024094,ITEM001,MENU08774_1381,REST08774,2,118.54,0,237.08
ORD202501021086,ITEM001,MENU12246_8466,REST12246,3,47.53,0,142.59
ORD202501021086,ITEM002,MENU12246_4438,REST12246,3,48.92,0,146.75
ORD202501019602,ITEM001,MENU10819_2033,REST10819,2,126.14,0,252.27
ORD202501002458,ITEM001,MENU16819_0724,REST16819,3,41.13,0,123.39
ORD202501002458,ITEM002,MENU16819_8189,REST16819,2,44.87,0,89.74
ORD202501002458,ITEM003,MENU16819_4207,REST16819,1,17.11,0,17.11
ORD202501002458,ITEM004,MENU16819_9296,REST16819,2,32.62,0,65.24
ORD202501001831,ITEM001,MENU09225_2122,REST09225,3,59.89,0,179.67
ORD202501001831,ITEM002,MENU09225_0765,REST09225,2,27.34,0,54.68
ORD202501001831,ITEM003,MENU09225_0397,REST09225,1,51.99,0,51.99
ORD202501011269,ITEM001,MENU01378_6820,REST01378,3,43.2,10.23,119.37
ORD202501011269,ITEM002,MENU01378_7679,REST01378,2,42.6,6.73,78.47
ORD202501011269,ITEM003,MENU01378_1880,REST01378,1,42.86,3.38,39.48
ORD202501011269,ITEM004,MENU01378_0810,REST01378,1,92.56,7.31,85.25
ORD202501011269,ITEM005,MENU01378_4887,REST01378,1,100.33,7.92,92.41
ORD202501014126,ITEM001,MENU07035_5849,REST07035,3,76.29,56.38,172.5
ORD202501009210,ITEM001,MENU12031_0283,REST12031,3,32.08,0,96.24
ORD202501009210,ITEM002,MENU12031_4365,REST12031,3,47.75,0,143.26
ORD202501009210,ITEM003,MENU12031_9204,REST12031,1,24.79,0,24.79
ORD202501009437,ITEM001,MENU06108_0754,REST06108,3,72.91,16.89,201.84
ORD202501009437,ITEM002,MENU06108_8129,REST06108,1,88.14,6.81,81.33
ORD202501009437,ITEM003,MENU06108_0144,REST06108,1,74.76,5.78,68.98
ORD202501009045,ITEM001,MENU09564_2365,REST09564,1,245.5,60,185.5
ORD202501021492,ITEM001,MENU13970_0574,REST13970,2,97.22,45.94,148.51
ORD202501021492,ITEM002,MENU13970_5028,REST13970,1,43.6,10.3,33.3
ORD202501021492,ITEM003,MENU13970_4024,REST13970,2,47.16,22.28,72.04
ORD202501007764,ITEM001,MENU18748_7744,REST18748,2,166.24,0,332.49
ORD202501004224,ITEM001,MENU11854_9048,REST11854,3,121.56,0,364.68
ORD202501021728,ITEM001,MENU17044_7652,REST17044,3,103.09,18.44,290.84
ORD202501001135,ITEM001,MENU17587_2457,REST17587,3,156.69,0,470.08
ORD202501004031,ITEM001,MENU05590_7244,REST05590,1,163.67,0,163.67
ORD202501004031,ITEM002,MENU05590_7844,REST05590,2,205.48,0,410.95
ORD202501006797,ITEM001,MENU17730_2122,REST17730,3,58.29,0,174.86
ORD202501006797,ITEM002,MENU17730_1998,REST17730,1,39.28,0,39.28
ORD202501021732,ITEM001,MENU03765_3550,REST03765,2,71.86,20.26,123.46
ORD202501021732,ITEM002,MENU03765_9148,REST03765,3,101.78,43.05,262.29
ORD202501022081,ITEM001,MENU16256_0845,REST16256,3,170.88,101.11,411.52
ORD202501021591,ITEM001,MENU12660_8323,REST12660,2,88.63,25.18,152.08
ORD202501021591,ITEM002,MENU12660_6267,REST12660,1,193,27.42,165.58
ORD202501019166,ITEM001,MENU05752_6563,REST05752,1,182.07,0,182.07
ORD202501019166,ITEM002,MENU05752_0082,REST05752,1,247.65,0,247.65
ORD202501009287,ITEM001,MENU15861_6057,REST15861,2,56.44,11.86,101.03
ORD202501009287,ITEM002,MENU15861_0100,REST15861,2,36.85,7.74,65.96
ORD202501004179,ITEM001,MENU16058_6182,REST16058,3,49.19,0,147.56
ORD202501004179,ITEM002,MENU16058_0796,REST16058,1,52.3,0,52.3
ORD202501004179,ITEM003,MENU16058_2521,REST16058,1,35.39,0,35.39
ORD202501008414,ITEM001,MENU11383_7034,REST11383,2,43.19,0,86.38
ORD202501008414,ITEM002,MENU11383_7552,REST11383,3,41.37,0,124.1
ORD202501008414,ITEM003,MENU11383_7451,REST11383,3,30.87,0,92.61
ORD202501016428,ITEM001,MENU00776_3493,REST00776,1,439.58,55.43,384.15
ORD202501003900,ITEM001,MENU06571_1155,REST06571,1,56.75,0,56.75
ORD202501003900,ITEM002,MENU06571_7649,REST06571,3,59.09,0,177.28
ORD202501015799,ITEM001,MENU16373_3039,REST16373,3,141.64,0,424.92
ORD202501008995,ITEM001,MENU02525_8793,REST02525,1,42.4,3.69,38.71
ORD202501008995,ITEM002,MENU02525_1487,REST02525,2,29.98,5.22,54.74
ORD202501008995,ITEM003,MENU02525_8731,REST02525,3,18.26,4.77,50.01
ORD202501008995,ITEM004,MENU02525_3103,REST02525,1,22.78,1.98,20.8
ORD202501008995,ITEM005,MENU02525_4529,REST02525,3,26.73,7,73.18
ORD202501013854,ITEM001,MENU05941_4192,REST05941,2,20.89,0,41.78
ORD202501013854,ITEM002,MENU05941_6377,REST05941,3,51.03,0,153.09
ORD202501013854,ITEM003,MENU05941_2091,REST05941,2,56.7,0,113.4
ORD202501013277,ITEM001,MENU02984_4426,REST02984,2,159.92,58.38,261.45
ORD202501017710,ITEM001,MENU05343_4326,REST05343,2,130.21,0,260.41
ORD202501011406,ITEM001,MENU09593_3691,REST09593,1,72.57,0,72.57
ORD202501011406,ITEM002,MENU09593_2426,REST09593,1,151.96,0,151.96
ORD202501011406,ITEM003,MENU09593_0455,REST09593,1,121.73,0,121.73
ORD202501011406,ITEM004,MENU09593_9765,REST09593,2,117.16,0,234.33
ORD202501023792,ITEM001,MENU01192_2869,REST01192,1,72.69,0,72.69
ORD202501023792,ITEM002,MENU01192_4780,REST01192,3,54.7,0,164.11
ORD202501006912,ITEM001,MENU09614_8191,REST09614,3,72.22,42.19,174.47
ORD202501006912,ITEM002,MENU09614_5376,REST09614,2,72.72,28.32,117.12
ORD202501007628,ITEM001,MENU11021_8848,REST11021,2,94.48,0,188.95
ORD202501022956,ITEM001,MENU10769_3211,REST10769,1,237.47,46.66,190.81
ORD202501022956,ITEM002,MENU10769_0488,REST10769,1,288.1,56.6,231.5
ORD202501004971,ITEM001,MENU13322_4263,REST13322,2,61.03,0,122.06
ORD202501004971,ITEM002,MENU13322_2862,REST13322,1,69.96,0,69.96
ORD202501004971,ITEM003,MENU13322_1276,REST13322,3,64.64,0,193.91
ORD202501007371,ITEM001,MENU01656_1609,REST01656,3,19.71,0,59.14
ORD202501007371,ITEM002,MENU01656_5571,REST01656,1,13.52,0,13.52
ORD202501007371,ITEM003,MENU01656_3576,REST01656,1,10.86,0,10.86
ORD202501007371,ITEM004,MENU01656_5094,REST01656,2,29.06,0,58.12
ORD202501007371,ITEM005,MENU01656_8543,REST01656,1,34.54,0,34.54
ORD202501001200,ITEM001,MENU14282_0158,REST14282,2,126,0,252
ORD202501001200,ITEM002,MENU14282_5334,REST14282,1,209.16,0,209.16
ORD202501019339,ITEM001,MENU08386_0845,REST08386,2,46.12,0,92.24
ORD202501019339,ITEM002,MENU08386_0377,REST08386,3,37.16,0,111.49
ORD202501016868,ITEM001,MENU06557_9354,REST06557,2,77.12,18.66,135.59
ORD202501016868,ITEM002,MENU06557_3590,REST06557,1,49.62,6,43.62
ORD202501016868,ITEM003,MENU06557_2021,REST06557,2,40.99,9.92,72.06
ORD202501016868,ITEM004,MENU06557_8970,REST06557,2,58.12,14.06,102.18
ORD202501000170,ITEM001,MENU15726_4205,REST15726,1,34.63,0,34.63
ORD202501000170,ITEM002,MENU15726_9902,REST15726,2,27.97,0,55.94
ORD202501000170,ITEM003,MENU15726_5736,REST15726,3,26.22,0,78.66
ORD202501000170,ITEM004,MENU15726_2875,REST15726,2,20.93,0,41.86
ORD202501000170,ITEM005,MENU15726_5114,REST15726,1,15.13,0,15.13
ORD202501020702,ITEM001,MENU08387_2006,REST08387,3,27.55,0,82.65
ORD202501020702,ITEM002,MENU08387_1054,REST08387,3,71.28,0,213.85
ORD202501020702,ITEM003,MENU08387_8371,REST08387,2,37.76,0,75.52
ORD202501003232,ITEM001,MENU06627_1594,REST06627,2,133.99,0,267.97
ORD202501004263,ITEM001,MENU15364_9015,REST15364,1,22.95,0,22.95
ORD202501004263,ITEM002,MENU15364_6652,REST15364,3,18.61,0,55.83
ORD202501004263,ITEM003,MENU15364_8546,REST15364,3,34.65,0,103.94
ORD202501021996,ITEM001,MENU00440_5343,REST00440,3,56.63,20.35,149.54
ORD202501021996,ITEM002,MENU00440_6031,REST00440,3,109.52,39.35,289.2
ORD202501011963,ITEM001,MENU15995_9071,REST15995,1,586,0,586
ORD202501004428,ITEM001,MENU12952_7358,REST12952,1,140.82,0,140.82
ORD202501004428,ITEM002,MENU12952_3345,REST12952,2,140.28,0,280.56
ORD202501005012,ITEM001,MENU01213_1026,REST01213,1,727.25,0,727.25
ORD202501017806,ITEM001,MENU04977_8047,REST04977,1,104.26,0,104.26
ORD202501017806,ITEM002,MENU04977_7506,REST04977,1,65.15,0,65.15
ORD202501017806,ITEM003,MENU04977_4120,REST04977,3,48.27,0,144.81
ORD202501017806,ITEM004,MENU04977_9160,REST04977,3,85.96,0,257.89
ORD202501005009,ITEM001,MENU06073_1819,REST06073,3,54.08,23.91,138.32
ORD202501005009,ITEM002,MENU06073_6048,REST06073,2,52.36,15.44,89.28
ORD202501005009,ITEM003,MENU06073_4747,REST06073,3,24.34,10.76,62.26
ORD202501018641,ITEM001,MENU04590_6435,REST04590,2,126.27,51.29,201.25
ORD202501017640,ITEM001,MENU16760_5585,REST16760,3,32.08,0,96.25
ORD202501017640,ITEM002,MENU16760_2901,REST16760,3,23.51,0,70.53
ORD202501017640,ITEM003,MENU16760_6882,REST16760,2,26.88,0,53.76
ORD202501017640,ITEM004,MENU16760_5694,REST16760,3,29.88,0,89.64
ORD202501017244,ITEM001,MENU13746_6364,REST13746,3,20.07,3.92,56.29
ORD202501017244,ITEM002,MENU13746_4684,REST13746,2,9.79,1.27,18.31
ORD202501017244,ITEM003,MENU13746_4718,REST13746,3,20.33,3.97,57.02
ORD202501017244,ITEM004,MENU13746_4490,REST13746,3,26.33,5.15,73.83
ORD202501020128,ITEM001,MENU05039_9793,REST05039,2,214.84,0,429.69
ORD202501008199,ITEM001,MENU03825_7518,REST03825,3,25.01,0,75.03
ORD202501008199,ITEM002,MENU03825_2938,REST03825,3,28.89,0,86.67
ORD202501008199,ITEM003,MENU03825_9119,REST03825,2,45.25,0,90.51
ORD202501008199,ITEM004,MENU03825_0050,REST03825,2,31.66,0,63.32
ORD202501008199,ITEM005,MENU03825_4274,REST03825,2,30.86,0,61.72
ORD202501009779,ITEM001,MENU04734_4996,REST04734,2,133.25,0,266.5
ORD202501009779,ITEM002,MENU04734_7905,REST04734,1,70.11,0,70.11
ORD202501009390,ITEM001,MENU04188_7159,REST04188,2,69.37,0,138.74
ORD202501009769,ITEM001,MENU19450_7728,REST19450,2,114.4,0,228.79
ORD202501005412,ITEM001,MENU06572_9423,REST06572,2,18.48,0,36.96
ORD202501005412,ITEM002,MENU06572_8828,REST06572,3,32.81,0,98.44
ORD202501005412,ITEM003,MENU06572_6809,REST06572,2,17.78,0,35.56
ORD202501020625,ITEM001,MENU19297_3460,REST19297,1,47.3,0,47.3
ORD202501020625,ITEM002,MENU19297_1385,REST19297,3,65.03,0,195.1
ORD202501013770,ITEM001,MENU12684_9121,REST12684,2,132.68,0,265.36
ORD202501007642,ITEM001,MENU18992_5675,REST18992,3,88.12,0,264.37
ORD202501020468,ITEM001,MENU00873_2055,REST00873,2,35.63,0,71.26
ORD202501020468,ITEM002,MENU00873_0518,REST00873,1,33.38,0,33.38
ORD202501020468,ITEM003,MENU00873_3869,REST00873,3,30.33,0,91
ORD202501020468,ITEM004,MENU00873_2497,REST00873,2,33.11,0,66.22
ORD202501010245,ITEM001,MENU14105_6549,REST14105,2,203.32,0,406.63
ORD202501023714,ITEM001,MENU17828_1870,REST17828,3,70.29,19.56,191.32
ORD202501023714,ITEM002,MENU17828_8758,REST17828,2,38.81,7.2,70.42
ORD202501006756,ITEM001,MENU07603_4743,REST07603,2,31.56,6.23,56.89
ORD202501006756,ITEM002,MENU07603_4527,REST07603,2,60.84,12,109.68
ORD202501004134,ITEM001,MENU15453_5662,REST15453,3,82.51,0,247.54
ORD202501004134,ITEM002,MENU15453_1478,REST15453,1,41.93,0,41.93
ORD202501016508,ITEM001,MENU01777_5878,REST01777,1,71.56,4.3,67.26
ORD202501016508,ITEM002,MENU01777_6713,REST01777,2,50.88,6.12,95.63
ORD202501016508,ITEM003,MENU01777_7789,REST01777,2,33.05,3.98,62.12
ORD202501021700,ITEM001,MENU04525_2735,REST04525,1,227.97,45.4,182.57
ORD202501002484,ITEM001,MENU16309_3340,REST16309,2,90.42,0,180.85
ORD202501003841,ITEM001,MENU11071_3720,REST11071,3,38.16,20.51,93.97
ORD202501003841,ITEM002,MENU11071_6816,REST11071,2,87.69,31.43,143.95
ORD202501009877,ITEM001,MENU08808_9081,REST08808,3,83.75,0,251.24
ORD202501016191,ITEM001,MENU03136_8976,REST03136,3,76.61,45.54,184.28
ORD202501016191,ITEM002,MENU03136_4475,REST03136,1,44.34,8.79,35.55
ORD202501016191,ITEM003,MENU03136_4652,REST03136,2,41.85,16.58,67.12
ORD202501017889,ITEM001,MENU03949_9530,REST03949,1,93.78,0,93.78
ORD202501017889,ITEM002,MENU03949_2234,REST03949,3,77.21,0,231.63
ORD202501016605,ITEM001,MENU09250_1715,REST09250,2,242.06,89.54,394.57
ORD202501006145,ITEM001,MENU01561_8248,REST01561,1,134.84,0,134.84
ORD202501006145,ITEM002,MENU01561_7766,REST01561,1,99.16,0,99.16
ORD202501006145,ITEM003,MENU01561_0498,REST01561,2,129.96,0,259.93
ORD202501009658,ITEM001,MENU04770_7451,REST04770,2,94.03,28.93,159.13
ORD202501009658,ITEM002,MENU04770_8844,REST04770,2,68.12,20.96,115.28
ORD202501008931,ITEM001,MENU06349_8922,REST06349,2,154.32,0,308.65
ORD202501008931,ITEM002,MENU06349_1752,REST06349,1,134.86,0,134.86
ORD202501018238,ITEM001,MENU11497_5440,REST11497,1,63.3,0,63.3
ORD202501018238,ITEM002,MENU11497_8927,REST11497,2,67.38,0,134.76
ORD202501011170,ITEM001,MENU05401_2136,REST05401,3,119.34,0,358.03
ORD202501011245,ITEM001,MENU00673_6975,REST00673,3,25.4,10.4,65.8
ORD202501011245,ITEM002,MENU00673_8417,REST00673,2,23.31,6.36,40.26
ORD202501011245,ITEM003,MENU00673_7757,REST00673,2,10.68,2.91,18.45
ORD202501016816,ITEM001,MENU19380_8006,REST19380,2,56.77,0,113.54
ORD202501016816,ITEM002,MENU19380_6031,REST19380,1,99.68,0,99.68
ORD202501010828,ITEM001,MENU03758_2606,REST03758,3,32.63,0,97.89
ORD202501010828,ITEM002,MENU03758_8755,REST03758,3,92.02,0,276.05
ORD202501010828,ITEM003,MENU03758_3156,REST03758,2,46.68,0,93.36
ORD202501010828,ITEM004,MENU03758_8717,REST03758,1,49.48,0,49.48
ORD202501009542,ITEM001,MENU09402_9197,REST09402,1,234.36,55.58,178.78
ORD202501023343,ITEM001,MENU15621_9469,REST15621,3,196.84,0,590.52
ORD202501006948,ITEM001,MENU17450_7941,REST17450,2,127.66,39.41,215.91
ORD202501020563,ITEM001,MENU15602_1765,REST15602,2,154.85,0,309.71
ORD202501012905,ITEM001,MENU15724_8167,REST15724,2,88.69,31.18,146.2
ORD202501012905,ITEM002,MENU15724_9179,REST15724,1,90.78,15.96,74.82
ORD202501012905,ITEM003,MENU15724_0191,REST15724,2,128.83,45.3,212.36
ORD202501009756,ITEM001,MENU12849_8012,REST12849,1,455.15,0,455.15
ORD202501003446,ITEM001,MENU02320_0764,REST02320,1,322.39,0,322.39
ORD202501015768,ITEM001,MENU18224_6836,REST18224,1,52.07,11.23,40.84
ORD202501015768,ITEM002,MENU18224_6544,REST18224,3,47.23,30.55,111.14
ORD202501015768,ITEM003,MENU18224_8813,REST18224,3,66.57,43.06,156.66
ORD202501013048,ITEM001,MENU19590_8451,REST19590,3,54.09,30.87,131.4
ORD202501013048,ITEM002,MENU19590_9460,REST19590,1,103.15,19.62,83.53
ORD202501009421,ITEM001,MENU08598_2495,REST08598,1,89.71,7.43,82.28
ORD202501009421,ITEM002,MENU08598_0078,REST08598,3,35.34,8.79,97.22
ORD202501000413,ITEM001,MENU17763_6436,REST17763,1,225.81,0,225.81
ORD202501017129,ITEM001,MENU03217_2319,REST03217,3,86.6,0,259.81
ORD202501017129,ITEM002,MENU03217_9693,REST03217,1,89.76,0,89.76
ORD202501012297,ITEM001,MENU06950_8525,REST06950,1,113.35,0,113.35
ORD202501012297,ITEM002,MENU06950_5936,REST06950,2,129.1,0,258.19
ORD202501012297,ITEM003,MENU06950_1488,REST06950,1,111.54,0,111.54
ORD202501011331,ITEM001,MENU05026_3219,REST05026,1,40.36,5.48,34.88
ORD202501011331,ITEM002,MENU05026_7155,REST05026,3,25.17,10.25,65.26
ORD202501011331,ITEM003,MENU05026_2098,REST05026,3,29.81,12.14,77.3
ORD202501006369,ITEM001,MENU04031_2090,REST04031,1,35.55,0,35.55
ORD202501006369,ITEM002,MENU04031_8359,REST04031,2,48.91,0,97.82
ORD202501006369,ITEM003,MENU04031_1956,REST04031,2,20.88,0,41.76
ORD202501022274,ITEM001,MENU14682_3145,REST14682,2,60.19,10.64,109.74
ORD202501022274,ITEM002,MENU14682_9922,REST14682,2,49.96,8.83,91.09
ORD202501022274,ITEM003,MENU14682_7937,REST14682,2,45.37,8.02,82.72
ORD202501004994,ITEM001,MENU06472_4786,REST06472,3,93.59,0,280.76
ORD202501017568,ITEM001,MENU02448_0690,REST02448,1,151.14,21.02,130.12
ORD202501017568,ITEM002,MENU02448_9595,REST02448,3,61.48,25.64,158.8
ORD202501017568,ITEM003,MENU02448_5421,REST02448,1,157.76,21.94,135.82
ORD202501017568,ITEM004,MENU02448_8216,REST02448,1,78.81,10.96,67.85
ORD202501020348,ITEM001,MENU11320_7618,REST11320,3,99.29,0,297.86
ORD202501020348,ITEM002,MENU11320_4576,REST11320,1,75,0,75
ORD202501006675,ITEM001,MENU07711_8184,REST07711,2,66.98,0,133.96
ORD202501006675,ITEM002,MENU07711_4691,REST07711,2,47.27,0,94.54
ORD202501006675,ITEM003,MENU07711_8509,REST07711,2,52.76,0,105.52
ORD202501006675,ITEM004,MENU07711_8928,REST07711,3,34.18,0,102.54
ORD202501002494,ITEM001,MENU16654_9775,REST16654,1,230.58,16.58,214
ORD202501001313,ITEM001,MENU09100_6799,REST09100,1,217.5,0,217.5
ORD202501018873,ITEM001,MENU09859_8619,REST09859,2,216.08,69.73,362.44
ORD202501018873,ITEM002,MENU09859_3749,REST09859,1,190.14,30.68,159.46
ORD202501015445,ITEM001,MENU03183_2439,REST03183,2,108.69,0,217.37
ORD202501015445,ITEM002,MENU03183_1509,REST03183,3,58.05,0,174.15
ORD202501015445,ITEM003,MENU03183_8827,REST03183,2,41.02,0,82.04
ORD202501015445,ITEM004,MENU03183_4928,REST03183,2,40.19,0,80.38
